Content.Data;Content.Grupo;Content.Subgrupo;Content.Natureza;Content.FORNECEDOR;Content.Entrada (R$);Content.Saída (R$);Content.Histórico;Name;;;;;
11/10/2023;NORTHSIDE;ADMINISTRAÇÃO;TAXAS E CONTRIBUIÇÕES;RECEITA FEDERAL ;0,00;-250,79;DARF;FluxoLifecon7;;;;;
17/10/2023;NORTHSIDE;CUSTO DO ATIVO;DESPESAS INICIAIS (CALCAMENTO, JARDINAMENTO, LIGACAO DE AGUA E ENERGIA ENTRE OUTROS);FS SOLUCOES SERVICOS PATRIMONIAIS E JARDINAGEM LTDA;0,00;-4244,96;PLANTIO DE GRAMA COLOCAÇÃO DE DE IPES, MOREIAS,AREIA PARA NIVELAMETO DA CANCHA E COMPOSTO ORGANICO ENRAIZADOR;FluxoLifecon7;;;;;
17/10/2023;NORTHSIDE;RECEITA DO ATIVO;CSLL IRPJ;RECEITA FEDERAL ;0,00;-10294,01;CSLL IRPJ;FluxoLifecon7;;;;;
18/10/2023;NORTHSIDE;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;ANTONOVICZ CONTADORES LTDA;0,00;-1500,00;SERVIÇOS DE CONTABILIDADE;FluxoLifecon7;;;;;
20/10/2023;ÁGATA;ADMINISTRAÇÃO;ASSESSORIA DE INFORMÁTICA;ESTÚDIO MX;0,00;-1603,95;MENSALIDADE SISTEMA INFORMATICA;FluxoAgata;;;;;
20/10/2023;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-4,20;TAXAS;FluxoAgata;;;;;
20/10/2023;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;6,70;0,00;REND PAGO APLIC AUT MAIS;FluxoAgata;;;;;
20/10/2023;ÁGATA;FINANCEIRO;TRANSF. ENTRE CONTAS LIFECON (ENTRADA);NORTHSIDE;36000,00;0,00;RECEBIMENTO DE RESULTADO PARA QUITAÇÃO DE PARCEIRO;FluxoAgata;;;;;
20/10/2023;ÁGATA;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;RAYACON;0,00;-300,00;MENSALIDADE CONTABILIDADE;FluxoAgata;;;;;
20/10/2023;BARILOCHE;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;RAYACON;0,00;-300,00;MENSALIDADE CONTABILIDADE;FluxoAgata;;;;;
20/10/2023;NORTHSIDE;CUSTO DO ATIVO;COMISSÃO/INTERMEDIAÇÃO;SPINDLER ASSESSORIA IMOBILIÁRIA;0,00;-36000,00;PAGAMENTO DE INTERMEDIAÇÃO IMOBILIÁRIA ;FluxoAgata;;;;;
20/10/2023;NORTHSIDE;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;RAYACON CONTABILIDADE E CONSUL;0,00;-1125,00;SERVIÇOS DE CONTABILIDADE;FluxoLifecon7;;;;;
20/10/2023;NORTHSIDE;FINANCEIRO;TRANSF. ENTRE CONTAS ÁGATA (SAIDA);AGATA PARTICIPACOES LTDA;0,00;-36000,00;TRANSF. ENTRE CONTAS;FluxoLifecon7;;;;;
23/10/2023;NORTHSIDE;CUSTO DO ATIVO;FORNECIMENTO DE MATERIAL ELÉTRICO;FIREFOX COML IMP.EXP.PROD.LT;0,00;-10463,96;MATERIAIS ELETRICOS;FluxoLifecon7;;;;;
27/10/2023;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;0,69;0,00;REND PAGO APLIC AUT MAIS;FluxoAgata;;;;;
27/10/2023;ÁGATA;ADMINISTRAÇÃO;ASSINATURA DIGITAL, CERTIFICAÇÃO;SOULIER;0,00;-206,91;CERTIFICADO DIGITAL;FluxoAgata;;;;;
27/10/2023;NORTHSIDE;CUSTO DO ATIVO;IMPOSTOS (ISSQN, IRRF RETIDO FONTE E OUTROS);RECEITA FEDERAL ;0,00;-318,05;IRRF ;FluxoLifecon7;;;;;
31/10/2023;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;62,80;0,00;REND PAGO APLIC AUT MAIS;FluxoAgata;;;;;
31/10/2023;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;63,13;0,00;REND PAGO APLIC AUT MAIS;FluxoAgata;;;;;
01/11/2023;ÁGATA;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;ANTONOVICZ;0,00;-495,00;MENSALIDADE CONTABILIDADE;FluxoAgata;;;;;
01/11/2023;BARILOCHE;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;ANTONOVICZ;0,00;-555,00;MENSALIDADE CONTABILIDADE;FluxoAgata;;;;;
01/11/2023;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;4,27;0,00;REND PAGO APLIC AUT MAIS;FluxoAgata;;;;;
01/11/2023;NORTHSIDE;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;ANTONOVICZ CONTADORES LTDA;0,00;-1850,00;ASSESSORIA CONTÁBIL;FluxoLifecon7;;;;;
03/11/2023;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-61,00;TAXAS;FluxoAgata;;;;;
03/11/2023;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-2,50;TAXAS;FluxoAgata;;;;;
03/11/2023;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;0,30;0,00;REND PAGO APLIC AUT MAIS;FluxoAgata;;;;;
03/11/2023;NORTHSIDE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-61,00;TAR MANUT CONTA    ;FluxoLifecon5;;;;;
03/11/2023;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;0,40;0,00;REND PAGO APLIC AUT MAIS;FluxoLifecon5;;;;;
03/11/2023;NORTHSIDE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-1,40;TAXAS BANCÁRIAS;FluxoLifecon7;;;;;
03/11/2023;NORTHSIDE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-1,50;TAXAS BANCÁRIAS;FluxoLifecon7;;;;;
03/11/2023;NORTHSIDE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-4,20;TAXAS BANCÁRIAS;FluxoLifecon7;;;;;
03/11/2023;NORTHSIDE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-61,00;TAXAS BANCÁRIAS;FluxoLifecon7;;;;;
03/11/2023;NORTHSIDE;CUSTO DO ATIVO;IMPOSTOS (ISSQN, IRRF RETIDO FONTE E OUTROS);MUNICIPIO DE NOVO HAMBURGO;0,00;-148,08;ISSQN SERVIÇO DE PAISAGISMO;FluxoLifecon7;;;;;
07/11/2023;ÁGATA;FINANCEIRO;TRANSF. ENTRE CONTAS BARILOCHE (SAIDA);BARILOCHE;0,00;-4510,00;APORTE DE CAPITAL ;FluxoAgata;;;;;
07/11/2023;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-0,90;TAXAS;FluxoAgata;;;;;
07/11/2023;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;21,84;0,00;REND PAGO APLIC AUT MAIS;FluxoAgata;;;;;
07/11/2023;BARILOCHE;CUSTO DO ATIVO;PROJETOS DE EDIFICAÇÕES;ÉRICO;0,00;-1100,00;1ª parcela Projeto Eletrico e Hidraulico ;FluxoBariloche;;;;;
07/11/2023;BARILOCHE;CUSTO DO ATIVO;PROJETOS DE EDIFICAÇÕES;GABRIEL;0,00;-2010,70;1ª parcela Projeto Estrutural ;FluxoBariloche;;;;;
07/11/2023;BARILOCHE;FINANCEIRO;TRANSF. ENTRE CONTAS ÁGATA (ENTRADA);ÁGATA;4510,00;0,00;Aporte Ágata;FluxoBariloche;;;;;
10/11/2023;ÁGATA;ADMINISTRAÇÃO;ASSESSORIA TÉCNICA;DAVID DOMBROSKI KUBITZ;0,00;-2500,00;PRESTAÇÃO DE SERVIÇOS MENSAL DAVID MES 10;FluxoAgata;;;;;
10/11/2023;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;12,63;0,00;REND PAGO APLIC AUT MAIS;FluxoAgata;;;;;
10/11/2023;NORTHSIDE;CUSTO DO ATIVO;IMPOSTOS (ISSQN, IRRF RETIDO FONTE E OUTROS);RECEITA FEDERAL ;0,00;-318,05;IRRF, Este IR estava em aberto junto ao e-cac, o código 1708 é de IR retenção sobre serviços;FluxoLifecon7;;;;;
16/11/2023;ÁGATA;FINANCEIRO;APORTE DE CAPITAL SCP;ABACO INCORPORACOES LTDA;100000,00;0,00;APORTE DE CAPITAL SCP;FluxoAgata;;;;;
21/11/2023;NORTHSIDE;ADMINISTRAÇÃO;TAXAS E CONTRIBUIÇÕES;RECEITA FEDERAL ;0,00;-544,75;Contribuição Previdenciária retida na fonte;FluxoLifecon7;;;;;
22/11/2023;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;77,01;0,00;REND PAGO APLIC AUT MAIS;FluxoAgata;;;;;
22/11/2023;NORTHSIDE;CUSTO DO ATIVO;COMISSÃO/INTERMEDIAÇÃO;SPINDLER ASSESSORIA IMOBILIÁRIA;0,00;-36000,00;PAGAMENTO DE INTERMEDIAÇÃO IMOBILIÁRIA ;FluxoAgata;;;;;
01/12/2023;BARILOCHE;CUSTO DO ATIVO;LIMPEZA DE ÁREA E TERRAPLANAGEM INICIAL;REGINALDO ;0,00;-1200,00;Serviço de roçada do tereno;FluxoBariloche;;;;;
04/12/2023;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-61,00;TAXAS;FluxoAgata;;;;;
04/12/2023;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-2,00;TAXAS;FluxoAgata;;;;;
04/12/2023;BARILOCHE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-1,00;Tarifas;FluxoBariloche;;;;;
04/12/2023;BARILOCHE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-61,00;Tarifas;FluxoBariloche;;;;;
04/12/2023;NORTHSIDE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-61,00;TAR MANUT CONTA    ;FluxoLifecon5;;;;;
04/12/2023;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;0,48;0,00;REND PAGO APLIC AUT MAIS;FluxoLifecon5;;;;;
04/12/2023;NORTHSIDE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-0,50;TAXAS BANCÁRIAS;FluxoLifecon7;;;;;
04/12/2023;NORTHSIDE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-61,00;TAXAS BANCÁRIAS;FluxoLifecon7;;;;;
05/12/2023;ÁGATA;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;ANTONOVICZ;0,00;-495,00;MENSALIDADE CONTABILIDADE;FluxoAgata;;;;;
05/12/2023;ÁGATA;FINANCEIRO;TRANSF. ENTRE CONTAS BARILOCHE (SAIDA);BARILOCHE;0,00;-10000,00;APORTE DE CAPITAL ;FluxoAgata;;;;;
05/12/2023;ÁGATA;ADMINISTRAÇÃO;ASSESSORIA DE INFORMÁTICA;ESTÚDIO MX;0,00;-1603,95;MENSALIDADE SISTEMA INFORMATICA;FluxoAgata;;;;;
05/12/2023;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-1,40;TAXAS;FluxoAgata;;;;;
05/12/2023;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;0,71;0,00;REND PAGO APLIC AUT MAIS;FluxoAgata;;;;;
05/12/2023;BARILOCHE;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;ANTONOVICZ;0,00;-555,00;mensalidade contabilidade 11/23;FluxoBariloche;;;;;
05/12/2023;BARILOCHE;FINANCEIRO;TRANSF. ENTRE CONTAS ÁGATA (ENTRADA);ÁGATA;10000,00;0,00;Aporte Ágata;FluxoBariloche;;;;;
05/12/2023;NORTHSIDE;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;ANTONOVICZ CONTADORES LTDA;0,00;-1850,00;CONTABILIDADE MÊS 11.23;FluxoLifecon7;;;;;
05/12/2023;NORTHSIDE;CUSTO DO ATIVO;PROJETOS COMPLEMENTARES;LAB;0,00;-3754,00;1 PARCELA PROJETO DE CONTENÇAO DE TALUDES ;FluxoLifecon7;;;;;
08/12/2023;ÁGATA;ADMINISTRAÇÃO;ASSINATURA DIGITAL, CERTIFICAÇÃO;AR CERTIFICACAO DIGITAL;0,00;-206,91;CERTIFICACAO DIGITAL;FluxoAgata;;;;;
08/12/2023;ÁGATA;ADMINISTRAÇÃO;ASSESSORIA TÉCNICA;DAVID DOMBROSKI KUBITZ;0,00;-2500,00;PRESTAÇÃO DE SERVIÇOS MENSAL DAVID MES 11;FluxoAgata;;;;;
08/12/2023;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;1,07;0,00;REND PAGO APLIC AUT MAIS;FluxoAgata;;;;;
08/12/2023;ÁGATA;FINANCEIRO;TRANSF. ENTRE CONTAS LIFECON (SAIDA);NORTHSIDE;0,00;-10000,00;APORTE DE CAPITAL ;FluxoAgata;;;;;
08/12/2023;BARILOCHE;CUSTO DO ATIVO;PROJETOS DE EDIFICAÇÕES;GABRIEL;0,00;-2010,70;2ª parcela projeto estrutural;FluxoBariloche;;;;;
08/12/2023;NORTHSIDE;CUSTO DO ATIVO;CUSTO DA ÁREA (ROÇADA, CERCAMENTO E OUTROS);ROGERIO MULLER;0,00;-3800,00;ROÇADA E LIMPEZA DE TERRENO;FluxoLifecon7;;;;;
08/12/2023;NORTHSIDE;FINANCEIRO;TRANSF. ENTRE CONTAS AGATA (ENTRADA);AGATA PARTICIPACOES LTDA;10000,00;0,00;APORTE DE CAPITAL SOCIAL;FluxoLifecon7;;;;;
14/12/2023;ÁGATA;ADMINISTRAÇÃO;ASSESSORIA DE INFORMÁTICA;ESTÚDIO MX;0,00;-1718,41;KARINA SALDANHA ABRAHAO ;FluxoAgata;;;;;
14/12/2023;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-1,40;TAXAS;FluxoAgata;;;;;
14/12/2023;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;0,24;0,00;REND PAGO APLIC AUT MAIS;FluxoAgata;;;;;
14/12/2023;NORTHSIDE;CUSTO DO ATIVO;PROJETOS COMPLEMENTARES;WANDERSON SCHMIDT AMARAL;0,00;-2000,00;IMAGENS INTERNAS / SERVIÇO DE MIDIA DIGITAL;FluxoLifecon7;;;;;
19/12/2023;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;60,49;0,00;REND PAGO APLIC AUT MAIS;FluxoAgata;;;;;
19/12/2023;ÁGATA;FINANCEIRO;TRANSF. ENTRE CONTAS LIFECON (SAIDA);NORTHSIDE;0,00;-50000,00;APORTE DE CAPITAL;FluxoAgata;;;;;
19/12/2023;BARILOCHE;ADMINISTRAÇÃO;TAXAS E CONTRIBUIÇÕES;RECEITA FEDERAL;0,00;-1260,36;MULTA ATRASO ENTREGA DCTF MESES 01,02 E 03/23;FluxoBariloche;;;;;
19/12/2023;NORTHSIDE;FINANCEIRO;TRANSF. ENTRE CONTAS AGATA (ENTRADA);AGATA PARTICIPACOES LTDA;50000,00;0,00;APORTE DE CAPITAL SOCIAL;FluxoLifecon7;;;;;
29/12/2023;NORTHSIDE;CUSTO DO ATIVO;IPTU / ITR;NOVO HAMBURGO GABINETE PREFEIT ;0,00;-49760,55;IPTU;FluxoLifecon7;;;;;
03/01/2024;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-61,00;TAXAS;FluxoAgata;;;;;
03/01/2024;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-1,50;TAXAS;FluxoAgata;;;;;
03/01/2024;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;0,10;0,00;REND PAGO APLIC AUT MAIS;FluxoAgata;;;;;
03/01/2024;BARILOCHE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-61,00;tarifas;FluxoBariloche;;;;;
03/01/2024;BARILOCHE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-1,50;tarifas;FluxoBariloche;;;;;
03/01/2024;NORTHSIDE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-61,00;TAR MANUT CONTA    ;FluxoLifecon5;;;;;
03/01/2024;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;0,88;0,00;REND PAGO APLIC AUT MAIS;FluxoLifecon5;;;;;
03/01/2024;NORTHSIDE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-61,00;TAXAS BANCÁRIAS;FluxoLifecon7;;;;;
03/01/2024;NORTHSIDE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-1,50;TAXAS BANCÁRIAS;FluxoLifecon7;;;;;
05/01/2024;ÁGATA;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;ANTONOVICZ;0,00;-495,00;MENSALIDADE CONTABILIDADE;FluxoAgata;;;;;
05/01/2024;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;0,87;0,00;REND PAGO APLIC AUT MAIS;FluxoAgata;;;;;
05/01/2024;BARILOCHE;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;ANTONOVICZ;0,00;-555,00;contabilidade Ref. Mês 12/2023;FluxoBariloche;;;;;
05/01/2024;NORTHSIDE;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;ANTONOVICZ CONTADORES LTDA;0,00;-1850,00;MENSALIDADE CONTABILIDADE MÊS 12/23;FluxoLifecon7;;;;;
10/01/2024;ÁGATA;ADMINISTRAÇÃO;ASSESSORIA TÉCNICA;DAVID DOMBROSKI KUBITZ;0,00;-2500,00;PRESTAÇÃO DE SERVIÇOS MENSAL DAVID MES 12/2023;FluxoAgata;;;;;
10/01/2024;ÁGATA;FINANCEIRO;TRANSF. ENTRE CONTAS LIFECON (ENTRADA);NORTHSIDE;2500,00;0,00;DEVOLUÇÃO DE APORTE;FluxoAgata;;;;;
10/01/2024;NORTHSIDE;FINANCEIRO;TRANSF. ENTRE CONTAS ÁGATA (SAIDA);AGATA PARTICIPACOES LTDA;0,00;-2500,00;ENVIADO PARA A AGATA;FluxoLifecon7;;;;;
15/01/2024;ÁGATA;FINANCEIRO;APORTE DE CAPITAL SCP;ABACO INCORPORACOES LTDA;100000,00;0,00;APORTE DE CAPITAL SCP;FluxoAgata;;;;;
18/01/2024;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;1,82;0,00;REND PAGO APLIC AUT MAIS;FluxoAgata;;;;;
18/01/2024;NORTHSIDE;CUSTO DO ATIVO;COMISSÃO/INTERMEDIAÇÃO;SPINDLER ASSESSORIA IMOBILIÁRIA;0,00;-36000,00;PAGAMENTO DE INTERMEDIAÇÃO IMOBILIÁRIA ;FluxoAgata;;;;;
24/01/2024;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;0,18;0,00;REND PAGO APLIC AUT MAIS;FluxoAgata;;;;;
24/01/2024;ÁGATA;FINANCEIRO;TRANSF. ENTRE CONTAS LIFECON (SAIDA);NORTHSIDE;0,00;-12000,00;APORTE DE CAPITAL ;FluxoAgata;;;;;
24/01/2024;NORTHSIDE;CUSTO DO ATIVO;PROJETOS COMPLEMENTARES;LAB;0,00;-3754,00;2 PARCELA PROJETO DE CONTENÇAO DE TALUDES ;FluxoLifecon7;;;;;
24/01/2024;NORTHSIDE;CUSTO DO ATIVO;PROJETOS COMPLEMENTARES;SOLMEC SERVIÇOS TECNICOS LTDA;0,00;-5285,31;SERVIÇO DE SONDAGEM ;FluxoLifecon7;;;;;
24/01/2024;NORTHSIDE;FINANCEIRO;TRANSF. ENTRE CONTAS AGATA (ENTRADA);AGATA PARTICIPACOES LTDA;12000,00;0,00;RECEBIDO PELA AGATA;FluxoLifecon7;;;;;
25/01/2024;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;0,03;0,00;REND PAGO APLIC AUT MAIS;FluxoAgata;;;;;
25/01/2024;ÁGATA;ADMINISTRAÇÃO;BENS DE PEQUENO VALOR;"LUCIEN PIZZATTO & CIA
LTDA - ME";0,00;-1220,00;COMPRA DE MESAS E CADEIRAS;FluxoAgata;;;;;
02/02/2024;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-73,00;TAXAS;FluxoAgata;;;;;
02/02/2024;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-1,50;TAXAS;FluxoAgata;;;;;
02/02/2024;BARILOCHE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-73,00;tarifas;FluxoBariloche;;;;;
02/02/2024;BARILOCHE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-0,50;tarifas;FluxoBariloche;;;;;
02/02/2024;NORTHSIDE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-73,00;TAR MANUT CONTA    ;FluxoLifecon5;;;;;
02/02/2024;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;1,21;0,00;REND PAGO APLIC AUT MAIS;FluxoLifecon5;;;;;
02/02/2024;NORTHSIDE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-73,00;TAXAS BANCÁRIAS;FluxoLifecon7;;;;;
02/02/2024;NORTHSIDE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-1,00;TAXAS BANCÁRIAS;FluxoLifecon7;;;;;
05/02/2024;ÁGATA;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;ANTONOVICZ;0,00;-530,00;MENSALIDADE CONTABILIDADE;FluxoAgata;;;;;
05/02/2024;ÁGATA;ADMINISTRAÇÃO;ASSESSORIA TÉCNICA;DAVID DOMBROSKI KUBITZ;0,00;-2500,00;PRESTAÇÃO DE SERVIÇOS MENSAL DAVID MES 01/2024;FluxoAgata;;;;;
05/02/2024;ÁGATA;ADMINISTRAÇÃO;ASSESSORIA DE INFORMÁTICA;ESTÚDIO MX;0,00;-1718,41;KARINA SALDANHA ABRAHAO ;FluxoAgata;;;;;
05/02/2024;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;0,34;0,00;REND PAGO APLIC AUT MAIS;FluxoAgata;;;;;
05/02/2024;BARILOCHE;CUSTO DO ATIVO;PROJETOS DE EDIFICAÇÕES;ÉRICO;0,00;-1100,00;2ª parcela Projeto Eletrico e Hidraulico ;FluxoBariloche;;;;;
05/02/2024;BARILOCHE;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;ANTONOVICZ;0,00;-600,00;contabilidade Ref. Mês 01/2024;FluxoBariloche;;;;;
05/02/2024;NORTHSIDE;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;ANTONOVICZ CONTADORES LTDA;0,00;-1980,00;MENSALIDADE CONTABILIDADE MÊS 01/24;FluxoLifecon7;;;;;
22/02/2024;ÁGATA;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;ANTONOVICZ;0,00;-1300,00;2ª Alteração de Contrato Social.;FluxoAgata;;;;;
22/02/2024;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;48,41;0,00;REND PAGO APLIC AUT MAIS;FluxoAgata;;;;;
22/02/2024;ÁGATA;ADMINISTRAÇÃO;TAXAS E CONTRIBUIÇÕES;JUNTA COMERCIAL DO PARANÁ;0,00;-118,10;Junta Comercial do Paraná;FluxoAgata;;;;;
22/02/2024;NORTHSIDE;CUSTO DO ATIVO;COMISSÃO/INTERMEDIAÇÃO;SPINDLER ASSESSORIA IMOBILIÁRIA;0,00;-36000,00;PAGAMENTO DE INTERMEDIAÇÃO IMOBILIÁRIA ;FluxoAgata;;;;;
22/02/2024;NORTHSIDE;CUSTO DO ATIVO;IMPOSTOS (ISSQN, IRRF RETIDO FONTE E OUTROS);RECEITA FEDERAL ;0,00;-247,61;DARF ;FluxoLifecon7;;;;;
26/02/2024;NORTHSIDE;CUSTO DO ATIVO;PROJETOS COMPLEMENTARES;MATHEUS MACHADO;0,00;-2500,00;PAGAMENTO SERVIÇO ENG SEM NFS-E;FluxoLifecon7;;;;;
01/03/2024;ÁGATA;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;ANTONOVICZ;0,00;-530,00;MENSALIDADE CONTABILIDADE;FluxoAgata;;;;;
01/03/2024;ÁGATA;ADMINISTRAÇÃO;ASSESSORIA TÉCNICA;DAVID DOMBROSKI KUBITZ;0,00;-2500,00;PRESTAÇÃO DE SERVIÇOS MENSAL DAVID MES 02/2024;FluxoAgata;;;;;
01/03/2024;ÁGATA;ADMINISTRAÇÃO;ASSESSORIA DE INFORMÁTICA;ESTÚDIO MX;0,00;-1783,40;KARINA SALDANHA ABRAHAO ;FluxoAgata;;;;;
01/03/2024;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;12,40;0,00;REND PAGO APLIC AUT MAIS;FluxoAgata;;;;;
01/03/2024;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-1,40;TAXAS;FluxoAgata;;;;;
01/03/2024;ÁGATA;FINANCEIRO;TRANSF. ENTRE CONTAS LIFECON (SAIDA);NORTHSIDE;0,00;-3000,00;APORTE DE CAPITAL ;FluxoAgata;;;;;
01/03/2024;NORTHSIDE;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;ANTONOVICZ CONTADORES LTDA;0,00;-1980,00;MENSALIDADE CONTABILIDADE MÊS 02/24;FluxoLifecon7;;;;;
01/03/2024;NORTHSIDE;FINANCEIRO;TRANSF. ENTRE CONTAS AGATA (ENTRADA);AGATA PARTICIPACOES LTDA;3000,00;0,00;RECEBIDO PELA AGATA;FluxoLifecon7;;;;;
04/03/2024;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;0,12;0,00;REND PAGO APLIC AUT MAIS;FluxoAgata;;;;;
04/03/2024;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-73,00;TAXAS;FluxoAgata;;;;;
04/03/2024;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-2,00;TAXAS;FluxoAgata;;;;;
04/03/2024;ÁGATA;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-0,52;TAXAS;FluxoAgata;;;;;
04/03/2024;BARILOCHE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-73,00;tarifas;FluxoBariloche;;;;;
